Año;Sexo;Edad;Nacionalidad;Discapacidad;Ámbito Territorial;Magnitud;Value
2019;"Mujer";"Total";"";"";"Ugao-Miraballes";"%";11,8
2019;"Mujer";"Total";"";"";"Urduliz";"%";8,8
2019;"Mujer";"Total";"";"";"Urduña/Orduña";"%";15,6
2019;"Mujer";"Total";"";"";"Urkabustaiz";"%";11,1
2019;"Mujer";"Total";"";"";"Urnieta";"%";9,2
2019;"Mujer";"Total";"";"";"Urretxu";"%";10,1
2019;"Mujer";"Total";"";"";"Usurbil";"%";8,2
2019;"Mujer";"Total";"";"";"Valdegovía/Gaubea";"%";13,7
2019;"Mujer";"Total";"";"";"Valle de Trápaga-Trapagaran";"%";13,5
2019;"Mujer";"Total";"";"";"Villabona";"%";11,7
2019;"Mujer";"Total";"";"";"Villabuena de Álava/Eskuernaga";"%";1,8
2019;"Mujer";"Total";"";"";"Vitoria-Gasteiz";"%";12,8
2019;"Mujer";"Total";"";"";"Yécora/Iekora";"%";8,3
2019;"Mujer";"Total";"";"";"Zaldibar";"%";11,2
2019;"Mujer";"Total";"";"";"Zaldibia";"%";9,1
2019;"Mujer";"Total";"";"";"Zalduondo";"%";0
2019;"Mujer";"Total";"";"";"Zalla";"%";16,1
2019;"Mujer";"Total";"";"";"Zambrana";"%";20,9
2019;"Mujer";"Total";"";"";"Zamudio";"%";10,1
2019;"Mujer";"Total";"";"";"Zaratamo";"%";13,1
2019;"Mujer";"Total";"";"";"Zarautz";"%";8,5
2019;"Mujer";"Total";"";"";"Zeanuri";"%";7,7
2019;"Mujer";"Total";"";"";"Zeberio";"%";8,3
2019;"Mujer";"Total";"";"";"Zegama";"%";7,1
2019;"Mujer";"Total";"";"";"Zerain";"%";5,4
2019;"Mujer";"Total";"";"";"Zestoa";"%";14
2019;"Mujer";"Total";"";"";"Zierbena";"%";12,1
2019;"Mujer";"Total";"";"";"Zigoitia";"%";7,7
2019;"Mujer";"Total";"";"";"Ziortza-Bolibar";"%";7,8
2019;"Mujer";"Total";"";"";"Zizurkil";"%";11
2019;"Mujer";"Total";"";"";"Zuia";"%";6,4
2019;"Mujer";"Total";"";"";"Zumaia";"%";9,1
2019;"Mujer";"Total";"";"";"Zumarraga";"%";12,5
2019;"Mujer";"Total";"";"";"Añana (comarca)";"%";13,3
2019;"Mujer";"Total";"";"";"Arabako Errioxa / Rioja Alavesa";"%";16,6
2019;"Mujer";"Total";"";"";"Arabako Kantaurialdea / Cantábrica Alavesa";"%";13,4
2019;"Mujer";"Total";"";"";"Arabako Lautada / Llanada Alavesa";"%";12,8
2019;"Mujer";"Total";"";"";"Arabako Mendialdea / Montaña Alavesa";"%";7,2
2019;"Mujer";"Total";"";"";"Arratia-Nerbioi / Arratia-Nervión";"%";11,5
2019;"Mujer";"Total";"";"";"Bidasoa Beherea / Bajo Bidasoa";"%";12,4
2019;"Mujer";"Total";"";"";"Bilbo Handia / Gran Bilbao";"%";13,5
2019;"Mujer";"Total";"";"";"Debabarrena / Bajo Deba";"%";12,3
2019;"Mujer";"Total";"";"";"Debagoiena / Alto Deba";"%";9,1
2019;"Mujer";"Total";"";"";"Donostialdea";"%";9,4
2019;"Mujer";"Total";"";"";"Durangaldea / Duranguesado";"%";10,8
2019;"Mujer";"Total";"";"";"Enkartazioak / Encartaciones";"%";16,5
2019;"Mujer";"Total";"";"";"Gernika-Bermeo";"%";12,1
2019;"Mujer";"Total";"";"";"Goierri";"%";10,1
2019;"Mujer";"Total";"";"";"Gorbeialdea / Estribaciones del Gorbea";"%";8,5
2019;"Mujer";"Total";"";"";"Markina-Ondarroa";"%";10,9
2019;"Mujer";"Total";"";"";"Plentzia-Mungia";"%";10,6
2019;"Mujer";"Total";"";"";"Tolosaldea";"%";10,2
2019;"Mujer";"Total";"";"";"Urola Kosta";"%";9,5
2019;"Mujer";"Total";"";"";"Araba/Álava";"%";11,7
2019;"Mujer";"Total";"";"";"Bizkaia";"%";12,1
2019;"Mujer";"Total";"";"";"Gipuzkoa";"%";7,9
2021;"Hombre";"Total";"";"";"C.A. de Euskadi";"%";9,8
2021;"Hombre";"Total";"";"";"Abadiño";"%";9,5
2021;"Hombre";"Total";"";"";"Abaltzisketa";"%";1,1
2021;"Hombre";"Total";"";"";"Abanto y Ciérvana-Abanto Zierbena";"%";12,9
2021;"Hombre";"Total";"";"";"Aduna";"%";0
2021;"Hombre";"Total";"";"";"Agurain/Salvatierra";"%";12
2021;"Hombre";"Total";"";"";"Aia";"%";4,7
2021;"Hombre";"Total";"";"";"Aizarnazabal";"%";9
2021;"Hombre";"Total";"";"";"Ajangiz";"%";7,4
2021;"Hombre";"Total";"";"";"Albiztur";"%";5,5
2021;"Hombre";"Total";"";"";"Alegia";"%";8,8
2021;"Hombre";"Total";"";"";"Alegría-Dulantzi";"%";10,4
2021;"Hombre";"Total";"";"";"Alkiza";"%";3,7
2021;"Hombre";"Total";"";"";"Alonsotegi";"%";12,2
2021;"Hombre";"Total";"";"";"Altzaga";"%";3,2
2021;"Hombre";"Total";"";"";"Altzo";"%";4,8
2021;"Hombre";"Total";"";"";"Amezketa";"%";8,7
2021;"Hombre";"Total";"";"";"Amorebieta-Etxano";"%";7,8
2021;"Hombre";"Total";"";"";"Amoroto";"%";5,8
2021;"Hombre";"Total";"";"";"Amurrio";"%";9,4
2021;"Hombre";"Total";"";"";"Andoain";"%";8,2
2021;"Hombre";"Total";"";"";"Anoeta";"%";6,2
2021;"Hombre";"Total";"";"";"Antzuola";"%";6,2
2021;"Hombre";"Total";"";"";"Añana";"%";6,3
2021;"Hombre";"Total";"";"";"Arakaldo";"%";15,4
2021;"Hombre";"Total";"";"";"Arama";"%";4,5
2021;"Hombre";"Total";"";"";"Aramaio";"%";6,9
2021;"Hombre";"Total";"";"";"Arantzazu";"%";10,3
2021;"Hombre";"Total";"";"";"Areatza";"%";9,2
2021;"Hombre";"Total";"";"";"Aretxabaleta";"%";5,7
2021;"Hombre";"Total";"";"";"Armiñón";"%";10,4
2021;"Hombre";"Total";"";"";"Arraia-Maeztu";"%";5,4
2021;"Hombre";"Total";"";"";"Arrankudiaga-Zollo";"%";8,7
2021;"Hombre";"Total";"";"";"Arrasate/Mondragón";"%";9,7
2021;"Hombre";"Total";"";"";"Arratzu";"%";3,5
2021;"Hombre";"Total";"";"";"Arratzua-Ubarrundia";"%";5,3
2021;"Hombre";"Total";"";"";"Arrieta";"%";5,7
2021;"Hombre";"Total";"";"";"Arrigorriaga";"%";10,1
2021;"Hombre";"Total";"";"";"Artea";"%";12,7
2021;"Hombre";"Total";"";"";"Artzentales";"%";11,9
2021;"Hombre";"Total";"";"";"Artziniega";"%";9,2
2021;"Hombre";"Total";"";"";"Asparrena";"%";13,1
2021;"Hombre";"Total";"";"";"Asteasu";"%";5,5
2021;"Hombre";"Total";"";"";"Astigarraga";"%";4,9
2021;"Hombre";"Total";"";"";"Ataun";"%";4,6
2021;"Hombre";"Total";"";"";"Atxondo";"%";11,1
2021;"Hombre";"Total";"";"";"Aulesti";"%";6,3
2021;"Hombre";"Total";"";"";"Ayala/Aiara";"%";6,1
2021;"Hombre";"Total";"";"";"Azkoitia";"%";7,6
2021;"Hombre";"Total";"";"";"Azpeitia";"%";6,9
2021;"Hombre";"Total";"";"";"Bakio";"%";11,1
2021;"Hombre";"Total";"";"";"Baliarrain";"%";7,5
2021;"Hombre";"Total";"";"";"Balmaseda";"%";12,3
2021;"Hombre";"Total";"";"";"Baños de Ebro/Mañueta";"%";11,1
2021;"Hombre";"Total";"";"";"Barakaldo";"%";11,9
2021;"Hombre";"Total";"";"";"Barrika";"%";14,6
2021;"Hombre";"Total";"";"";"Barrundia";"%";5
2021;"Hombre";"Total";"";"";"Basauri";"%";11,9
2021;"Hombre";"Total";"";"";"Beasain";"%";7,2
2021;"Hombre";"Total";"";"";"Bedia";"%";6,3
2021;"Hombre";"Total";"";"";"Beizama";"%";5
2021;"Hombre";"Total";"";"";"Belauntza";"%";0
2021;"Hombre";"Total";"";"";"Berango";"%";8,8
2021;"Hombre";"Total";"";"";"Berantevilla";"%";6,6
2021;"Hombre";"Total";"";"";"Berastegi";"%";1,7
2021;"Hombre";"Total";"";"";"Bergara";"%";7,4
2021;"Hombre";"Total";"";"";"Bermeo";"%";14,6
2021;"Hombre";"Total";"";"";"Bernedo";"%";8,1
2021;"Hombre";"Total";"";"";"Berriatua";"%";8,1
2021;"Hombre";"Total";"";"";"Berriz";"%";8,3
2021;"Hombre";"Total";"";"";"Berrobi";"%";10,1
2021;"Hombre";"Total";"";"";"Bidania-Goiatz";"%";8,6
2021;"Hombre";"Total";"";"";"Bilbao";"%";13
2021;"Hombre";"Total";"";"";"Busturia";"%";9,3
2021;"Hombre";"Total";"";"";"Campezo/Kanpezu";"%";9,7
2021;"Hombre";"Total";"";"";"Deba";"%";7,2
2021;"Hombre";"Total";"";"";"Derio";"%";6,7
2021;"Hombre";"Total";"";"";"Dima";"%";6,2
2021;"Hombre";"Total";"";"";"Donostia / San Sebastián";"%";9,1
2021;"Hombre";"Total";"";"";"Durango";"%";9,2
2021;"Hombre";"Total";"";"";"Ea";"%";12,4
2021;"Hombre";"Total";"";"";"Eibar";"%";10
2021;"Hombre";"Total";"";"";"Elantxobe";"%";14,1
2021;"Hombre";"Total";"";"";"Elburgo/Burgelu";"%";7,9
2021;"Hombre";"Total";"";"";"Elciego";"%";8,6
2021;"Hombre";"Total";"";"";"Elduain";"%";6,8
2021;"Hombre";"Total";"";"";"Elgeta";"%";4,1
2021;"Hombre";"Total";"";"";"Elgoibar";"%";6,3
2021;"Hombre";"Total";"";"";"Elorrio";"%";8
2021;"Hombre";"Total";"";"";"Elvillar/Bilar";"%";10,4
2021;"Hombre";"Total";"";"";"Erandio";"%";11,4
2021;"Hombre";"Total";"";"";"Ereño";"%";7,8
2021;"Hombre";"Total";"";"";"Ermua";"%";9,5
2021;"Hombre";"Total";"";"";"Errenteria";"%";9,5
2021;"Hombre";"Total";"";"";"Errezil";"%";1,3
2021;"Hombre";"Total";"";"";"Erriberagoitia/Ribera Alta";"%";6,3
2021;"Hombre";"Total";"";"";"Errigoiti";"%";9,2
2021;"Hombre";"Total";"";"";"Eskoriatza";"%";7,2
2021;"Hombre";"Total";"";"";"Etxebarri";"%";8,1
2021;"Hombre";"Total";"";"";"Etxebarria";"%";9,8
2021;"Hombre";"Total";"";"";"Ezkio-Itsaso";"%";10,7
2021;"Hombre";"Total";"";"";"Forua";"%";9,4
2021;"Hombre";"Total";"";"";"Fruiz";"%";5,3
2021;"Hombre";"Total";"";"";"Gabiria";"%";5,4
2021;"Hombre";"Total";"";"";"Gaintza";"%";2,7
2021;"Hombre";"Total";"";"";"Galdakao";"%";8,4
2021;"Hombre";"Total";"";"";"Galdames";"%";11,1
2021;"Hombre";"Total";"";"";"Gamiz-Fika";"%";8,4
2021;"Hombre";"Total";"";"";"Garai";"%";0
2021;"Hombre";"Total";"";"";"Gatika";"%";8,3
2021;"Hombre";"Total";"";"";"Gautegiz Arteaga";"%";5,6
2021;"Hombre";"Total";"";"";"Gaztelu";"%";6
2021;"Hombre";"Total";"";"";"Gernika-Lumo";"%";9,4
2021;"Hombre";"Total";"";"";"Getaria";"%";9,8
2021;"Hombre";"Total";"";"";"Getxo";"%";10,3
2021;"Hombre";"Total";"";"";"Gizaburuaga";"%";6,6
2021;"Hombre";"Total";"";"";"Gordexola";"%";8,6
2021;"Hombre";"Total";"";"";"Gorliz";"%";10,3
2021;"Hombre";"Total";"";"";"Güeñes";"%";10
2021;"Hombre";"Total";"";"";"Harana/Valle de Arana";"%";13,6
2021;"Hombre";"Total";"";"";"Hernani";"%";8,4
2021;"Hombre";"Total";"";"";"Hernialde";"%";11,5
2021;"Hombre";"Total";"";"";"Hondarribia";"%";9,9
2021;"Hombre";"Total";"";"";"Ibarra";"%";7,8
2021;"Hombre";"Total";"";"";"Ibarrangelu";"%";11,7
2021;"Hombre";"Total";"";"";"Idiazabal";"%";6,9
2021;"Hombre";"Total";"";"";"Igorre";"%";9,9
2021;"Hombre";"Total";"";"";"Ikaztegieta";"%";7,1
2021;"Hombre";"Total";"";"";"Irun";"%";10,8
2021;"Hombre";"Total";"";"";"Iruña Oka/Iruña de Oca";"%";9
2021;"Hombre";"Total";"";"";"Irura";"%";5,9
2021;"Hombre";"Total";"";"";"Iruraiz-Gauna";"%";4,9
2021;"Hombre";"Total";"";"";"Ispaster";"%";9,4
2021;"Hombre";"Total";"";"";"Itsasondo";"%";9,9
2021;"Hombre";"Total";"";"";"Iurreta";"%";10,6
2021;"Hombre";"Total";"";"";"Izurtza";"%";1,5
2021;"Hombre";"Total";"";"";"Karrantza Harana/Valle de Carranza";"%";12,5
2021;"Hombre";"Total";"";"";"Kortezubi";"%";5,2
2021;"Hombre";"Total";"";"";"Kripan";"%";13,3
2021;"Hombre";"Total";"";"";"Kuartango";"%";8,3
2021;"Hombre";"Total";"";"";"Labastida/Bastida";"%";12,8
2021;"Hombre";"Total";"";"";"Lagrán";"%";16
2021;"Hombre";"Total";"";"";"Laguardia";"%";10,4
2021;"Hombre";"Total";"";"";"Lanciego/Lantziego";"%";7
2021;"Hombre";"Total";"";"";"Lanestosa";"%";15,1
2021;"Hombre";"Total";"";"";"Lantarón";"%";8,5
2021;"Hombre";"Total";"";"";"Lapuebla de Labarca";"%";9
2021;"Hombre";"Total";"";"";"Larrabetzu";"%";9,1
2021;"Hombre";"Total";"";"";"Larraul";"%";5,1
2021;"Hombre";"Total";"";"";"Lasarte-Oria";"%";8,3
2021;"Hombre";"Total";"";"";"Laudio/Llodio";"%";11
2021;"Hombre";"Total";"";"";"Laukiz";"%";8,2
2021;"Hombre";"Total";"";"";"Lazkao";"%";5,6
2021;"Hombre";"Total";"";"";"Leaburu";"%";3,1
2021;"Hombre";"Total";"";"";"Legazpi";"%";6,5
2021;"Hombre";"Total";"";"";"Legorreta";"%";8,5
2021;"Hombre";"Total";"";"";"Legutio";"%";10,1
2021;"Hombre";"Total";"";"";"Leintz-Gatzaga";"%";5,7
2021;"Hombre";"Total";"";"";"Leioa";"%";9,5
2021;"Hombre";"Total";"";"";"Lekeitio";"%";11,3
2021;"Hombre";"Total";"";"";"Lemoa";"%";8
2021;"Hombre";"Total";"";"";"Lemoiz";"%";12,3
2021;"Hombre";"Total";"";"";"Leza";"%";7,3
2021;"Hombre";"Total";"";"";"Lezama";"%";6,9
2021;"Hombre";"Total";"";"";"Lezo";"%";7,6
2021;"Hombre";"Total";"";"";"Lizartza";"%";8
2021;"Hombre";"Total";"";"";"Loiu";"%";6,5
2021;"Hombre";"Total";"";"";"Mallabia";"%";5,4
2021;"Hombre";"Total";"";"";"Mañaria";"%";9,7
2021;"Hombre";"Total";"";"";"Markina-Xemein";"%";8,9
2021;"Hombre";"Total";"";"";"Maruri-Jatabe";"%";8,9
2021;"Hombre";"Total";"";"";"Mendaro";"%";6,2
2021;"Hombre";"Total";"";"";"Mendata";"%";8,3
2021;"Hombre";"Total";"";"";"Mendexa";"%";9,1
2021;"Hombre";"Total";"";"";"Meñaka";"%";5,9
2021;"Hombre";"Total";"";"";"Moreda de Álava/Moreda Araba";"%";11,5
2021;"Hombre";"Total";"";"";"Morga";"%";7,4
2021;"Hombre";"Total";"";"";"Mundaka";"%";8,1
2021;"Hombre";"Total";"";"";"Mungia";"%";9,5
2021;"Hombre";"Total";"";"";"Munitibar-Arbatzegi Gerrikaitz";"%";12,8
2021;"Hombre";"Total";"";"";"Murueta";"%";2,6
2021;"Hombre";"Total";"";"";"Muskiz";"%";10,6
2021;"Hombre";"Total";"";"";"Mutiloa";"%";2,9
2021;"Hombre";"Total";"";"";"Mutriku";"%";10
2021;"Hombre";"Total";"";"";"Muxika";"%";9,6
2021;"Hombre";"Total";"";"";"Nabarniz";"%";7,9
2021;"Hombre";"Total";"";"";"Navaridas";"%";15,3
2021;"Hombre";"Total";"";"";"Oiartzun";"%";7,1
2021;"Hombre";"Total";"";"";"Okondo";"%";7,7
2021;"Hombre";"Total";"";"";"Olaberria";"%";8,1
2021;"Hombre";"Total";"";"";"Ondarroa";"%";13,6
2021;"Hombre";"Total";"";"";"Oñati";"%";6,5
2021;"Hombre";"Total";"";"";"Ordizia";"%";8,1
2021;"Hombre";"Total";"";"";"Orendain";"%";1,5
2021;"Hombre";"Total";"";"";"Orexa";"%";0
2021;"Hombre";"Total";"";"";"Orio";"%";9,8
2021;"Hombre";"Total";"";"";"Ormaiztegi";"%";6,4
2021;"Hombre";"Total";"";"";"Orozko";"%";10,2
2021;"Hombre";"Total";"";"";"Ortuella";"%";12,6
2021;"Hombre";"Total";"";"";"Otxandio";"%";8,9
2021;"Hombre";"Total";"";"";"Oyón-Oion";"%";14
2021;"Hombre";"Total";"";"";"Pasaia";"%";11,3
2021;"Hombre";"Total";"";"";"Peñacerrada-Urizaharra";"%";4,5
2021;"Hombre";"Total";"";"";"Plentzia";"%";9,8
2021;"Hombre";"Total";"";"";"Portugalete";"%";13,2
2021;"Hombre";"Total";"";"";"Ribera Baja/Erriberabeitia";"%";8,6
2021;"Hombre";"Total";"";"";"Samaniego";"%";10,4
2021;"Hombre";"Total";"";"";"San Millán/Donemiliaga";"%";5,8
2021;"Hombre";"Total";"";"";"Santurtzi";"%";13,3
2021;"Hombre";"Total";"";"";"Segura";"%";6,3
2021;"Hombre";"Total";"";"";"Sestao";"%";16
2021;"Hombre";"Total";"";"";"Sondika";"%";7,5
2021;"Hombre";"Total";"";"";"Sopela";"%";10,3
2021;"Hombre";"Total";"";"";"Sopuerta";"%";9,9
2021;"Hombre";"Total";"";"";"Soraluze-Placencia de las Armas";"%";11,7
2021;"Hombre";"Total";"";"";"Sukarrieta";"%";11
2021;"Hombre";"Total";"";"";"Tolosa";"%";7
2021;"Hombre";"Total";"";"";"Trucios-Turtzioz";"%";14,2
2021;"Hombre";"Total";"";"";"Ubide";"%";13
2021;"Hombre";"Total";"";"";"Ugao-Miraballes";"%";10,3
2021;"Hombre";"Total";"";"";"Urduliz";"%";10,5
2021;"Hombre";"Total";"";"";"Urduña/Orduña";"%";12,8
2021;"Hombre";"Total";"";"";"Urkabustaiz";"%";11
2021;"Hombre";"Total";"";"";"Urnieta";"%";7
2021;"Hombre";"Total";"";"";"Urretxu";"%";7,3
2021;"Hombre";"Total";"";"";"Usurbil";"%";6,9
2021;"Hombre";"Total";"";"";"Valdegovía/Gaubea";"%";14,1
2021;"Hombre";"Total";"";"";"Valle de Trápaga-Trapagaran";"%";11,7
2021;"Hombre";"Total";"";"";"Villabona";"%";8,6
2021;"Hombre";"Total";"";"";"Villabuena de Álava/Eskuernaga";"%";8,3
2021;"Hombre";"Total";"";"";"Vitoria-Gasteiz";"%";10,9
2021;"Hombre";"Total";"";"";"Yécora/Iekora";"%";12,5
2021;"Hombre";"Total";"";"";"Zaldibar";"%";7,6
2021;"Hombre";"Total";"";"";"Zaldibia";"%";8
2021;"Hombre";"Total";"";"";"Zalduondo";"%";10,4
2021;"Hombre";"Total";"";"";"Zalla";"%";10,2
2021;"Hombre";"Total";"";"";"Zambrana";"%";14,3
2021;"Hombre";"Total";"";"";"Zamudio";"%";9,4
2021;"Hombre";"Total";"";"";"Zaratamo";"%";13,3
2021;"Hombre";"Total";"";"";"Zarautz";"%";7,8
2021;"Hombre";"Total";"";"";"Zeanuri";"%";7,9
2021;"Hombre";"Total";"";"";"Zeberio";"%";7,6
2021;"Hombre";"Total";"";"";"Zegama";"%";6,9
2021;"Hombre";"Total";"";"";"Zerain";"%";1,6
2021;"Hombre";"Total";"";"";"Zestoa";"%";9,7
2021;"Hombre";"Total";"";"";"Zierbena";"%";10,5
2021;"Hombre";"Total";"";"";"Zigoitia";"%";4,6
2021;"Hombre";"Total";"";"";"Ziortza-Bolibar";"%";4,5
2021;"Hombre";"Total";"";"";"Zizurkil";"%";8,2
2021;"Hombre";"Total";"";"";"Zuia";"%";6,6
2021;"Hombre";"Total";"";"";"Zumaia";"%";7,9
2021;"Hombre";"Total";"";"";"Zumarraga";"%";9,9
2021;"Hombre";"Total";"";"";"Añana (comarca)";"%";9,4
2021;"Hombre";"Total";"";"";"Arabako Errioxa / Rioja Alavesa";"%";11,4
2021;"Hombre";"Total";"";"";"Arabako Kantaurialdea / Cantábrica Alavesa";"%";9,9
2021;"Hombre";"Total";"";"";"Arabako Lautada / Llanada Alavesa";"%";10,8
2021;"Hombre";"Total";"";"";"Arabako Mendialdea / Montaña Alavesa";"%";8,4
2021;"Hombre";"Total";"";"";"Arratia-Nerbioi / Arratia-Nervión";"%";10,1
2021;"Hombre";"Total";"";"";"Bidasoa Beherea / Bajo Bidasoa";"%";10,6
2021;"Hombre";"Total";"";"";"Bilbo Handia / Gran Bilbao";"%";12
2021;"Hombre";"Total";"";"";"Debabarrena / Bajo Deba";"%";8,9
2021;"Hombre";"Total";"";"";"Debagoiena / Alto Deba";"%";7,7
2021;"Hombre";"Total";"";"";"Donostialdea";"%";8,8
2021;"Hombre";"Total";"";"";"Durangaldea / Duranguesado";"%";8,7
2021;"Hombre";"Total";"";"";"Enkartazioak / Encartaciones";"%";10,9
2021;"Hombre";"Total";"";"";"Gernika-Bermeo";"%";11,1
2021;"Hombre";"Total";"";"";"Goierri";"%";7,4
2021;"Hombre";"Total";"";"";"Gorbeialdea / Estribaciones del Gorbea";"%";7,8
2021;"Hombre";"Total";"";"";"Markina-Ondarroa";"%";10,9
2021;"Hombre";"Total";"";"";"Plentzia-Mungia";"%";9,9
2021;"Hombre";"Total";"";"";"olosaldea";"%";7
2021;"Hombre";"Total";"";"";"Urola Kosta";"%";7,8
2021;"Hombre";"Total";"";"";"Araba/Álava";"%";9,1
2021;"Hombre";"Total";"";"";"Bizkaia";"%";11,4
2021;"Hombre";"Total";"";"";"Gipuzkoa";"%";7,7
2015;"Hombre";"Total";"";"";"C.A. de Euskadi";"%";15,9
2015;"Hombre";"Total";"";"";"Abadiño";"%";13,5
2015;"Hombre";"Total";"";"";"Abaltzisketa";"%";5,7
2015;"Hombre";"Total";"";"";"Abanto y Ciérvana-Abanto Zierbena";"%";17,9
2015;"Hombre";"Total";"";"";"Aduna";"%";5,9
2015;"Hombre";"Total";"";"";"Agurain/Salvatierra";"%";18,4
2015;"Hombre";"Total";"";"";"Aia";"%";11,4
2015;"Hombre";"Total";"";"";"Aizarnazabal";"%";17,2
2015;"Hombre";"Total";"";"";"Ajangiz";"%";7,1
2015;"Hombre";"Total";"";"";"Albiztur";"%";5,1
2015;"Hombre";"Total";"";"";"Alegia";"%";14,4
2015;"Hombre";"Total";"";"";"Alegría-Dulantzi";"%";11,9
2015;"Hombre";"Total";"";"";"Alkiza";"%";9,6
2015;"Hombre";"Total";"";"";"Alonsotegi";"%";20,4
2015;"Hombre";"Total";"";"";"Altzaga";"%";9,5
2015;"Hombre";"Total";"";"";"Altzo";"%";9,6
2015;"Hombre";"Total";"";"";"Amezketa";"%";8,9
2015;"Hombre";"Total";"";"";"Amorebieta-Etxano";"%";14,1
2015;"Hombre";"Total";"";"";"Amoroto";"%";8,9
2015;"Hombre";"Total";"";"";"Amurrio";"%";16,2
