Año;Ámbito Territorial;Valor;Magnitud
2021;"Iurreta";11,54;"Por 1.000 habitantes"
2021;"Izurtza";4,17;"Por 1.000 habitantes"
2021;"Karrantza Harana/Valle de Carranza";14,14;"Por 1.000 habitantes"
2021;"Kortezubi";6,71;"Por 1.000 habitantes"
2021;"Kuartango";2,5;"Por 1.000 habitantes"
2021;"Labastida/Bastida";10,62;"Por 1.000 habitantes"
2021;"Lagrán";5,41;"Por 1.000 habitantes"
2021;"Laguardia";9,08;"Por 1.000 habitantes"
2021;"Lanciego/Lantziego";5,33;"Por 1.000 habitantes"
2021;"Lanestosa";24,56;"Por 1.000 habitantes"
2021;"Lantarón";4,12;"Por 1.000 habitantes"
2021;"Lapuebla de Labarca";3,45;"Por 1.000 habitantes"
2021;"Larrabetzu";7,66;"Por 1.000 habitantes"
2021;"Lasarte-Oria";8,49;"Por 1.000 habitantes"
2021;"Laudio/Llodio";8,97;"Por 1.000 habitantes"
2021;"Lazkao";5,87;"Por 1.000 habitantes"
2021;"Leaburu";18,92;"Por 1.000 habitantes"
2021;"Legazpi";6,86;"Por 1.000 habitantes"
2021;"Legorreta";12,83;"Por 1.000 habitantes"
2021;"Legutio";10,51;"Por 1.000 habitantes"
2021;"Leioa";9,89;"Por 1.000 habitantes"
2021;"Lekeitio";14,73;"Por 1.000 habitantes"
2021;"Lemoa";16,89;"Por 1.000 habitantes"
2021;"Lemoiz";5,26;"Por 1.000 habitantes"
2021;"Leza";13,82;"Por 1.000 habitantes"
2021;"Lezama";7,46;"Por 1.000 habitantes"
2021;"Lezo";10,55;"Por 1.000 habitantes"
2021;"Lizartza";10,77;"Por 1.000 habitantes"
2021;"Loiu";4,92;"Por 1.000 habitantes"
2021;"Mallabia";7,59;"Por 1.000 habitantes"
2021;"Markina-Xemein";16,91;"Por 1.000 habitantes"
2021;"Maruri-Jatabe";2,03;"Por 1.000 habitantes"
2021;"Mañaria";5,76;"Por 1.000 habitantes"
2021;"Mendaro";13,5;"Por 1.000 habitantes"
2021;"Mendata";4,88;"Por 1.000 habitantes"
2021;"Mendexa";6,65;"Por 1.000 habitantes"
2021;"Meñaka";1,37;"Por 1.000 habitantes"
2021;"Moreda de Álava/Moreda Araba";3,88;"Por 1.000 habitantes"
2021;"Morga";4,72;"Por 1.000 habitantes"
2021;"Mundaka";4,79;"Por 1.000 habitantes"
2021;"Mungia";8,25;"Por 1.000 habitantes"
2021;"Munitibar-Arbatzegi Gerrikaitz";6,26;"Por 1.000 habitantes"
2021;"Murueta";6,27;"Por 1.000 habitantes"
2021;"Muskiz";21,12;"Por 1.000 habitantes"
2021;"Mutriku";8,45;"Por 1.000 habitantes"
2021;"Muxika";6,78;"Por 1.000 habitantes"
2021;"Nabarniz";3,85;"Por 1.000 habitantes"
2021;"Oiartzun";7,45;"Por 1.000 habitantes"
2021;"Okondo";7,69;"Por 1.000 habitantes"
2021;"Olaberria";6,4;"Por 1.000 habitantes"
2021;"Ondarroa";12,86;"Por 1.000 habitantes"
2021;"Ordizia";11,16;"Por 1.000 habitantes"
2021;"Orio";11,5;"Por 1.000 habitantes"
2021;"Ormaiztegi";8,82;"Por 1.000 habitantes"
2021;"Orozko";9,48;"Por 1.000 habitantes"
2021;"Ortuella";20,95;"Por 1.000 habitantes"
2021;"Otxandio";14,25;"Por 1.000 habitantes"
2021;"Oyón-Oion";11,24;"Por 1.000 habitantes"
2021;"Oñati";8,24;"Por 1.000 habitantes"
2021;"Pasaia";20,83;"Por 1.000 habitantes"
2021;"Peñacerrada-Urizaharra";9,2;"Por 1.000 habitantes"
2021;"Plentzia";4,45;"Por 1.000 habitantes"
2021;"Portugalete";13,97;"Por 1.000 habitantes"
2021;"Ribera Baja/Erriberabeitia";3,18;"Por 1.000 habitantes"
2021;"Agurain/Salvatierra";13,78;"Por 1.000 habitantes"
2021;"Samaniego";3,39;"Por 1.000 habitantes"
2021;"Santurtzi";18,42;"Por 1.000 habitantes"
2021;"Segura";0,68;"Por 1.000 habitantes"
2021;"Sestao";28,83;"Por 1.000 habitantes"
2021;"Sondika";11,97;"Por 1.000 habitantes"
2021;"Sopela";6,02;"Por 1.000 habitantes"
2021;"Sopuerta";12,03;"Por 1.000 habitantes"
2021;"Soraluze-Placencia de las Armas";28,11;"Por 1.000 habitantes"
2021;"Sukarrieta";8,26;"Por 1.000 habitantes"
2021;"Tolosa";8,63;"Por 1.000 habitantes"
2021;"Trucios-Turtzioz";13,49;"Por 1.000 habitantes"
2021;"Ubide";5,88;"Por 1.000 habitantes"
2021;"Ugao-Miraballes";15,61;"Por 1.000 habitantes"
2021;"Urduliz";5,34;"Por 1.000 habitantes"
2021;"Urduña/Orduña";18,51;"Por 1.000 habitantes"
2021;"Urkabustaiz";17,28;"Por 1.000 habitantes"
2021;"Urnieta";15,57;"Por 1.000 habitantes"
2021;"Urretxu";8,36;"Por 1.000 habitantes"
2021;"Usansolo";9,87;"Por 1.000 habitantes"
2021;"Usurbil";6,33;"Por 1.000 habitantes"
2021;"Valdegovía/Gaubea";6,11;"Por 1.000 habitantes"
2021;"Valle de Trápaga-Trapagaran";13,52;"Por 1.000 habitantes"
2021;"Villabona";10,97;"Por 1.000 habitantes"
2021;"Vitoria-Gasteiz";15,69;"Por 1.000 habitantes"
2021;"Yécora/Iekora";3,92;"Por 1.000 habitantes"
2021;"Zaldibar";15,54;"Por 1.000 habitantes"
2021;"Zaldibia";8,48;"Por 1.000 habitantes"
2021;"Zalla";20,25;"Por 1.000 habitantes"
2021;"Zamudio";22,41;"Por 1.000 habitantes"
2021;"Zaratamo";19,58;"Por 1.000 habitantes"
2021;"Zarautz";5,75;"Por 1.000 habitantes"
2021;"Zeanuri";6,43;"Por 1.000 habitantes"
2021;"Zeberio";9,3;"Por 1.000 habitantes"
2021;"Zestoa";11,7;"Por 1.000 habitantes"
2021;"Zierbena";7,99;"Por 1.000 habitantes"
2021;"Zigoitia";1,09;"Por 1.000 habitantes"
2021;"Ziortza-Bolibar";2,36;"Por 1.000 habitantes"
2021;"Zizurkil";12,32;"Por 1.000 habitantes"
2021;"Zuia";3,82;"Por 1.000 habitantes"
2021;"Zumaia";7,2;"Por 1.000 habitantes"
2021;"Zumarraga";14,78;"Por 1.000 habitantes"
2023;"Araba/Álava";12;"Por 1.000 habitantes"
2023;"C.A. de Euskadi";13,05;"Por 1.000 habitantes"
2023;"Bizkaia";14,27;"Por 1.000 habitantes"
2023;"Gipuzkoa";11,61;"Por 1.000 habitantes"
2023;"Arabako Lautada / Llanada Alavesa";12,95;"Por 1.000 habitantes"
2023;"Arabako Mendialdea / Montaña Alavesa";4,66;"Por 1.000 habitantes"
2023;"Arratia-Nerbioi / Arratia-Nervión";12,35;"Por 1.000 habitantes"
2023;"Bidasoa Beherea / Bajo Bidasoa";7,75;"Por 1.000 habitantes"
2023;"Bilbo Handia / Gran Bilbao";15,46;"Por 1.000 habitantes"
2023;"Debabarrena / Bajo Deba";14,96;"Por 1.000 habitantes"
2023;"Debagoiena / Alto Deba";8,22;"Por 1.000 habitantes"
2023;"Donostialdea";13,74;"Por 1.000 habitantes"
2023;"Añana (Comarca)";3;"Por 1.000 habitantes"
2023;"Durangaldea / Duranguesado";12,15;"Por 1.000 habitantes"
2023;"Enkartazioak / Encartaciones";18,28;"Por 1.000 habitantes"
2023;"Arabako Errioxa / Rioja Alavesa";7,14;"Por 1.000 habitantes"
2023;"Gernika-Bermeo";5,38;"Por 1.000 habitantes"
2023;"Goierri";9,39;"Por 1.000 habitantes"
2023;"Gorbeialdea / Estribaciones del Gorbea";7,68;"Por 1.000 habitantes"
2023;"Kantauri Arabarra / Cantábrica Alavesa";9,76;"Por 1.000 habitantes"
2023;"Markina-Ondarroa";13,66;"Por 1.000 habitantes"
2023;"Plentzia-Mungia";6,53;"Por 1.000 habitantes"
2023;"Tolosaldea / Tolosa";9,9;"Por 1.000 habitantes"
2023;"Urola-Kostaldea / Urola Costa";9,84;"Por 1.000 habitantes"
2023;"Abadiño";12,37;"Por 1.000 habitantes"
2023;"Abaltzisketa";3,15;"Por 1.000 habitantes"
2023;"Abanto y Ciérvana-Abanto Zierbena";20,16;"Por 1.000 habitantes"
2023;"Aduna";2;"Por 1.000 habitantes"
2023;"Aia";7,07;"Por 1.000 habitantes"
2023;"Aizarnazabal";3,97;"Por 1.000 habitantes"
2023;"Albiztur";12,9;"Por 1.000 habitantes"
2023;"Alegia";18,5;"Por 1.000 habitantes"
2023;"Alegría-Dulantzi";10,08;"Por 1.000 habitantes"
2023;"Alkiza";5,68;"Por 1.000 habitantes"
2023;"Alonsotegi";20,01;"Por 1.000 habitantes"
2023;"Altzaga";6,06;"Por 1.000 habitantes"
2023;"Altzo";10,08;"Por 1.000 habitantes"
2023;"Amezketa";10,86;"Por 1.000 habitantes"
2023;"Amorebieta-Etxano";11,01;"Por 1.000 habitantes"
2023;"Amoroto";2,6;"Por 1.000 habitantes"
2023;"Amurrio";11,53;"Por 1.000 habitantes"
2023;"Andoain";7,44;"Por 1.000 habitantes"
2023;"Anoeta";9,44;"Por 1.000 habitantes"
2023;"Antzuola";10,27;"Por 1.000 habitantes"
2023;"Arakaldo";5,65;"Por 1.000 habitantes"
2023;"Aramaio";5,59;"Por 1.000 habitantes"
2023;"Arantzazu";9,64;"Por 1.000 habitantes"
2023;"Areatza";10,37;"Por 1.000 habitantes"
2023;"Aretxabaleta";6,4;"Por 1.000 habitantes"
2023;"Arraia-Maeztu";3,66;"Por 1.000 habitantes"
2023;"Arrankudiaga-Zollo";5,89;"Por 1.000 habitantes"
2023;"Arrasate/Mondragón";9,08;"Por 1.000 habitantes"
2023;"Arratzu";7,26;"Por 1.000 habitantes"
2023;"Arratzua-Ubarrundia";1,85;"Por 1.000 habitantes"
2023;"Arrieta";1,75;"Por 1.000 habitantes"
2023;"Arrigorriaga";16,48;"Por 1.000 habitantes"
2023;"Artea";14,45;"Por 1.000 habitantes"
2023;"Artzentales";8,33;"Por 1.000 habitantes"
2023;"Artziniega";15,25;"Por 1.000 habitantes"
2023;"Asparrena";15,88;"Por 1.000 habitantes"
2023;"Asteasu";3,28;"Por 1.000 habitantes"
2023;"Astigarraga";7,92;"Por 1.000 habitantes"
2023;"Ataun";9,32;"Por 1.000 habitantes"
2023;"Atxondo";8,05;"Por 1.000 habitantes"
2023;"Aulesti";4,64;"Por 1.000 habitantes"
2023;"Ayala/Aiara";4,84;"Por 1.000 habitantes"
2023;"Azkoitia";11,37;"Por 1.000 habitantes"
2023;"Azpeitia";15,53;"Por 1.000 habitantes"
2023;"Añana";5,78;"Por 1.000 habitantes"
2023;"Bakio";3,19;"Por 1.000 habitantes"
2023;"Baliarrain";12,74;"Por 1.000 habitantes"
2023;"Balmaseda";22,51;"Por 1.000 habitantes"
2023;"Barakaldo";20,4;"Por 1.000 habitantes"
2023;"Barrika";3,14;"Por 1.000 habitantes"
2023;"Barrundia";3,27;"Por 1.000 habitantes"
2023;"Basauri";14,78;"Por 1.000 habitantes"
2023;"Baños de Ebro/Mañueta";3,13;"Por 1.000 habitantes"
2023;"Beasain";9,03;"Por 1.000 habitantes"
2023;"Bedia";10,77;"Por 1.000 habitantes"
2023;"Beizama";19,05;"Por 1.000 habitantes"
2023;"Belauntza";13,03;"Por 1.000 habitantes"
2023;"Berango";6,22;"Por 1.000 habitantes"
2023;"Berantevilla";3,91;"Por 1.000 habitantes"
2023;"Berastegi";2,8;"Por 1.000 habitantes"
2023;"Bergara";7,86;"Por 1.000 habitantes"
2023;"Bermeo";0,12;"Por 1.000 habitantes"
2023;"Bernedo";1,82;"Por 1.000 habitantes"
2023;"Berriatua";9,68;"Por 1.000 habitantes"
2023;"Berriz";14,24;"Por 1.000 habitantes"
2023;"Berrobi";24,05;"Por 1.000 habitantes"
2023;"Bidania-Goiatz";9,33;"Por 1.000 habitantes"
2023;"Bilbao";15,92;"Por 1.000 habitantes"
2023;"Busturia";7,84;"Por 1.000 habitantes"
2023;"Campezo/Kanpezu";5,37;"Por 1.000 habitantes"
2023;"Deba";3,53;"Por 1.000 habitantes"
2023;"Derio";7,88;"Por 1.000 habitantes"
2023;"Dima";4;"Por 1.000 habitantes"
2023;"Donostia / San Sebastián";15,47;"Por 1.000 habitantes"
2023;"Durango";9,52;"Por 1.000 habitantes"
2023;"Ea";6,94;"Por 1.000 habitantes"
2023;"Eibar";17,05;"Por 1.000 habitantes"
2023;"Elantxobe";11,33;"Por 1.000 habitantes"
2023;"Elburgo/Burgelu";1,51;"Por 1.000 habitantes"
2023;"Elciego";1,99;"Por 1.000 habitantes"
2023;"Elduain";4,22;"Por 1.000 habitantes"
2023;"Elgeta";8,17;"Por 1.000 habitantes"
2023;"Elgoibar";14,3;"Por 1.000 habitantes"
2023;"Elorrio";9,21;"Por 1.000 habitantes"
2023;"Erandio";13,79;"Por 1.000 habitantes"
2023;"Ereño";3,53;"Por 1.000 habitantes"
2023;"Ermua";18,68;"Por 1.000 habitantes"
2023;"Errenteria";13,87;"Por 1.000 habitantes"
2023;"Errezil";1,7;"Por 1.000 habitantes"
2023;"Erriberagoitia/Ribera Alta";1,13;"Por 1.000 habitantes"
2023;"Errigoiti";5,89;"Por 1.000 habitantes"
2023;"Eskoriatza";9,72;"Por 1.000 habitantes"
2023;"Etxebarri";9,29;"Por 1.000 habitantes"
2023;"Etxebarria";14,47;"Por 1.000 habitantes"
2023;"Ezkio-Itsaso";9,68;"Por 1.000 habitantes"
2023;"Forua";7,39;"Por 1.000 habitantes"
2023;"Fruiz";3,55;"Por 1.000 habitantes"
2023;"Gabiria";3,74;"Por 1.000 habitantes"
2023;"Galdakao";10,79;"Por 1.000 habitantes"
2023;"Galdames";14,42;"Por 1.000 habitantes"
2023;"Gamiz-Fika";0,72;"Por 1.000 habitantes"
2023;"Garai";3,06;"Por 1.000 habitantes"
2023;"Gatika";6,77;"Por 1.000 habitantes"
2023;"Gautegiz Arteaga";2,21;"Por 1.000 habitantes"
2023;"Gaztelu";5,68;"Por 1.000 habitantes"
2023;"Gernika-Lumo";10,57;"Por 1.000 habitantes"
2023;"Getaria";6,54;"Por 1.000 habitantes"
2023;"Getxo";9,98;"Por 1.000 habitantes"
2023;"Gordexola";16;"Por 1.000 habitantes"
2023;"Gorliz";8,7;"Por 1.000 habitantes"
2023;"Güeñes";19,47;"Por 1.000 habitantes"
2023;"Harana/Valle de Arana";4,41;"Por 1.000 habitantes"
2023;"Hernani";12,02;"Por 1.000 habitantes"
2023;"Hernialde";6,33;"Por 1.000 habitantes"
2023;"Hondarribia";5,74;"Por 1.000 habitantes"
2023;"Ibarra";10,05;"Por 1.000 habitantes"
2023;"Ibarrangelu";9,94;"Por 1.000 habitantes"
2023;"Idiazabal";7,77;"Por 1.000 habitantes"
2023;"Igorre";15,15;"Por 1.000 habitantes"
2023;"Ikaztegieta";16,53;"Por 1.000 habitantes"
2023;"Irun";8,32;"Por 1.000 habitantes"
2023;"Irura";9,17;"Por 1.000 habitantes"
2023;"Iruraiz-Gauna";3,41;"Por 1.000 habitantes"
2023;"Iruña Oka/Iruña de Oca";7,36;"Por 1.000 habitantes"
2023;"Ispaster";5,46;"Por 1.000 habitantes"
2023;"Itsasondo";16,22;"Por 1.000 habitantes"
2023;"Iurreta";13,36;"Por 1.000 habitantes"
2023;"Izurtza";8,23;"Por 1.000 habitantes"
2023;"Karrantza Harana/Valle de Carranza";10,6;"Por 1.000 habitantes"
2023;"Kortezubi";4,4;"Por 1.000 habitantes"
2023;"Labastida/Bastida";9,11;"Por 1.000 habitantes"
2023;"Laguardia";6,4;"Por 1.000 habitantes"
2023;"Lanciego/Lantziego";4;"Por 1.000 habitantes"
2023;"Lanestosa";22,22;"Por 1.000 habitantes"
2023;"Lantarón";2,02;"Por 1.000 habitantes"
2023;"Lapuebla de Labarca";9,24;"Por 1.000 habitantes"
2023;"Larrabetzu";11,05;"Por 1.000 habitantes"
2023;"Lasarte-Oria";7,86;"Por 1.000 habitantes"
2023;"Laudio/Llodio";9,25;"Por 1.000 habitantes"
2023;"Lazkao";8,05;"Por 1.000 habitantes"
2023;"Leaburu";15,71;"Por 1.000 habitantes"
2023;"Legazpi";7,68;"Por 1.000 habitantes"
2023;"Legorreta";11,32;"Por 1.000 habitantes"
2023;"Legutio";17,39;"Por 1.000 habitantes"
2023;"Leintz-Gatzaga";4,61;"Por 1.000 habitantes"
2023;"Leioa";9,67;"Por 1.000 habitantes"
2023;"Lekeitio";14,47;"Por 1.000 habitantes"
2023;"Lemoa";18,32;"Por 1.000 habitantes"
2023;"Lemoiz";6,66;"Por 1.000 habitantes"
2023;"Leza";9,22;"Por 1.000 habitantes"
2023;"Lezama";9,17;"Por 1.000 habitantes"
2023;"Lezo";13,61;"Por 1.000 habitantes"
2023;"Lizartza";16,37;"Por 1.000 habitantes"
2023;"Loiu";6,31;"Por 1.000 habitantes"
2023;"Mallabia";8,59;"Por 1.000 habitantes"
2023;"Markina-Xemein";17,27;"Por 1.000 habitantes"
2023;"Maruri-Jatabe";1,92;"Por 1.000 habitantes"
2023;"Mañaria";3,76;"Por 1.000 habitantes"
2023;"Mendaro";12,33;"Por 1.000 habitantes"
2023;"Mendata";2,48;"Por 1.000 habitantes"
2023;"Mendexa";11,14;"Por 1.000 habitantes"
2023;"Meñaka";1,34;"Por 1.000 habitantes"
2023;"Moreda de Álava/Moreda Araba";7,81;"Por 1.000 habitantes"
2023;"Morga";4,71;"Por 1.000 habitantes"
2023;"Mundaka";4,31;"Por 1.000 habitantes"
2023;"Mungia";7,39;"Por 1.000 habitantes"
2023;"Munitibar-Arbatzegi Gerrikaitz";8,58;"Por 1.000 habitantes"
2023;"Murueta";3,07;"Por 1.000 habitantes"
2023;"Muskiz";19,91;"Por 1.000 habitantes"
2023;"Mutriku";8,43;"Por 1.000 habitantes"
2023;"Muxika";5,91;"Por 1.000 habitantes"
2023;"Navaridas";4,33;"Por 1.000 habitantes"
2023;"Oiartzun";5,11;"Por 1.000 habitantes"
2023;"Okondo";5,12;"Por 1.000 habitantes"
2023;"Olaberria";9,62;"Por 1.000 habitantes"
2023;"Ondarroa";14,45;"Por 1.000 habitantes"
2023;"Ordizia";10,83;"Por 1.000 habitantes"
2023;"Orendain";4,18;"Por 1.000 habitantes"
2023;"Orexa";9,9;"Por 1.000 habitantes"
2023;"Orio";13,15;"Por 1.000 habitantes"
2023;"Ormaiztegi";12,01;"Por 1.000 habitantes"
2023;"Orozko";7,68;"Por 1.000 habitantes"
2023;"Ortuella";20,11;"Por 1.000 habitantes"
2023;"Otxandio";12,86;"Por 1.000 habitantes"
2023;"Oyón-Oion";10,08;"Por 1.000 habitantes"
2023;"Oñati";7,32;"Por 1.000 habitantes"
2023;"Pasaia";20,66;"Por 1.000 habitantes"
2023;"Peñacerrada-Urizaharra";12,31;"Por 1.000 habitantes"
2023;"Plentzia";4,24;"Por 1.000 habitantes"
2023;"Portugalete";12,15;"Por 1.000 habitantes"
2023;"Ribera Baja/Erriberabeitia";2,53;"Por 1.000 habitantes"
2023;"Agurain/Salvatierra";12,47;"Por 1.000 habitantes"
2023;"Samaniego";6,9;"Por 1.000 habitantes"
2023;"San Millán/Donemiliaga";1,38;"Por 1.000 habitantes"
2023;"Santurtzi";18,65;"Por 1.000 habitantes"
2023;"Sestao";28,51;"Por 1.000 habitantes"
2023;"Sondika";11,28;"Por 1.000 habitantes"
2023;"Sopela";8,5;"Por 1.000 habitantes"
2023;"Sopuerta";12;"Por 1.000 habitantes"
2023;"Soraluze-Placencia de las Armas";29,19;"Por 1.000 habitantes"
2023;"Sukarrieta";2,74;"Por 1.000 habitantes"
2023;"Tolosa";10,83;"Por 1.000 habitantes"
2023;"Trucios-Turtzioz";11,36;"Por 1.000 habitantes"
2023;"Ubide";5,65;"Por 1.000 habitantes"
2023;"Ugao-Miraballes";12,07;"Por 1.000 habitantes"
2023;"Urduliz";6,18;"Por 1.000 habitantes"
2023;"Urduña/Orduña";19,88;"Por 1.000 habitantes"
2023;"Urkabustaiz";12,77;"Por 1.000 habitantes"
2023;"Urnieta";12,73;"Por 1.000 habitantes"
2023;"Urretxu";8,66;"Por 1.000 habitantes"
2023;"Usurbil";5,47;"Por 1.000 habitantes"
2023;"Valdegovía/Gaubea";6,12;"Por 1.000 habitantes"
2023;"Valle de Trápaga-Trapagaran";10,9;"Por 1.000 habitantes"
2023;"Villabona";6,29;"Por 1.000 habitantes"
2023;"Villabuena de Álava/Eskuernaga";6,78;"Por 1.000 habitantes"
2023;"Vitoria-Gasteiz";13,24;"Por 1.000 habitantes"
2023;"Zaldibar";12,61;"Por 1.000 habitantes"
2023;"Zaldibia";6,34;"Por 1.000 habitantes"
2023;"Zalla";20,03;"Por 1.000 habitantes"
2023;"Zambrana";4,57;"Por 1.000 habitantes"
2023;"Zamudio";18,55;"Por 1.000 habitantes"
2023;"Zaratamo";16,74;"Por 1.000 habitantes"
2023;"Zarautz";6,07;"Por 1.000 habitantes"
2023;"Zeanuri";9,68;"Por 1.000 habitantes"
2023;"Zeberio";9,29;"Por 1.000 habitantes"
2023;"Zestoa";13,17;"Por 1.000 habitantes"
2023;"Zierbena";10,74;"Por 1.000 habitantes"
2023;"Zigoitia";2,71;"Por 1.000 habitantes"
2023;"Ziortza-Bolibar";4,76;"Por 1.000 habitantes"
2023;"Zizurkil";8,98;"Por 1.000 habitantes"
2023;"Zuia";1,24;"Por 1.000 habitantes"
2023;"Zumaia";7,15;"Por 1.000 habitantes"
2023;"Zumarraga";15,45;"Por 1.000 habitantes"
2018;"Araba/Álava";12,87;"Por 1.000 habitantes"
2018;"C.A. de Euskadi";13,38;"Por 1.000 habitantes"
2018;"Bizkaia";15,32;"Por 1.000 habitantes"
2018;"Gipuzkoa";10,54;"Por 1.000 habitantes"
2018;"Arabako Lautada / Llanada Alavesa";14,34;"Por 1.000 habitantes"
2018;"Arabako Mendialdea / Montaña Alavesa";3,99;"Por 1.000 habitantes"
2018;"Arratia-Nerbioi / Arratia-Nervión";11,35;"Por 1.000 habitantes"
2018;"Bidasoa Beherea / Bajo Bidasoa";7,73;"Por 1.000 habitantes"
2018;"Bilbo Handia / Gran Bilbao";16,96;"Por 1.000 habitantes"
2018;"Debabarrena / Bajo Deba";13,25;"Por 1.000 habitantes"
2018;"Debagoiena / Alto Deba";7,16;"Por 1.000 habitantes"
2018;"Donostialdea";12,6;"Por 1.000 habitantes"
2018;"Añana (Comarca)";4,11;"Por 1.000 habitantes"
2018;"Durangaldea / Duranguesado";10,11;"Por 1.000 habitantes"
2018;"Enkartazioak / Encartaciones";21,25;"Por 1.000 habitantes"
2018;"Arabako Errioxa / Rioja Alavesa";6,5;"Por 1.000 habitantes"
2018;"Gernika-Bermeo";8,96;"Por 1.000 habitantes"
2018;"Goierri";8,41;"Por 1.000 habitantes"
2018;"Gorbeialdea / Estribaciones del Gorbea";6,25;"Por 1.000 habitantes"
2018;"Kantauri Arabarra / Cantábrica Alavesa";7,81;"Por 1.000 habitantes"
2018;"Markina-Ondarroa";9,1;"Por 1.000 habitantes"
2018;"Plentzia-Mungia";5,98;"Por 1.000 habitantes"
2018;"Tolosaldea / Tolosa";9,45;"Por 1.000 habitantes"
2018;"Urola-Kostaldea / Urola Costa";7,95;"Por 1.000 habitantes"
2018;"Abadiño";7,96;"Por 1.000 habitantes"
2018;"Abaltzisketa";3,12;"Por 1.000 habitantes"
2018;"Abanto y Ciérvana-Abanto Zierbena";15,32;"Por 1.000 habitantes"
2018;"Aduna";2,08;"Por 1.000 habitantes"
2018;"Aia";7,47;"Por 1.000 habitantes"
2018;"Aizarnazabal";6,54;"Por 1.000 habitantes"
2018;"Ajangiz";2,19;"Por 1.000 habitantes"
2018;"Albiztur";3,34;"Por 1.000 habitantes"
2018;"Alegia";21,68;"Por 1.000 habitantes"
2018;"Alegría-Dulantzi";13,32;"Por 1.000 habitantes"
2018;"Alkiza";20;"Por 1.000 habitantes"
2018;"Alonsotegi";25,62;"Por 1.000 habitantes"
2018;"Altzaga";5,38;"Por 1.000 habitantes"
2018;"Altzo";8,26;"Por 1.000 habitantes"
2018;"Amezketa";16,39;"Por 1.000 habitantes"
2018;"Amorebieta-Etxano";10,67;"Por 1.000 habitantes"
2018;"Amurrio";9,14;"Por 1.000 habitantes"
2018;"Andoain";7,63;"Por 1.000 habitantes"
2018;"Anoeta";15,43;"Por 1.000 habitantes"
2018;"Antzuola";5,88;"Por 1.000 habitantes"
2018;"Arakaldo";6,02;"Por 1.000 habitantes"
2018;"Aramaio";2,64;"Por 1.000 habitantes"
2018;"Arantzazu";5,36;"Por 1.000 habitantes"
2018;"Areatza";12,31;"Por 1.000 habitantes"
2018;"Aretxabaleta";7,96;"Por 1.000 habitantes"
2018;"Arraia-Maeztu";2,76;"Por 1.000 habitantes"
2018;"Arrankudiaga-Zollo";5,89;"Por 1.000 habitantes"
2018;"Arrasate/Mondragón";10,23;"Por 1.000 habitantes"
2018;"Arratzu";4,82;"Por 1.000 habitantes"
2018;"Arratzua-Ubarrundia";1,93;"Por 1.000 habitantes"
2018;"Arrieta";1,79;"Por 1.000 habitantes"
2018;"Arrigorriaga";16,87;"Por 1.000 habitantes"
2018;"Artea";5,55;"Por 1.000 habitantes"
2018;"Artzentales";20;"Por 1.000 habitantes"
2018;"Artziniega";10,89;"Por 1.000 habitantes"
2018;"Asparrena";19,72;"Por 1.000 habitantes"
2018;"Asteasu";9,09;"Por 1.000 habitantes"
2018;"Astigarraga";7,44;"Por 1.000 habitantes"
2018;"Ataun";3,46;"Por 1.000 habitantes"
2018;"Atxondo";9,14;"Por 1.000 habitantes"
2018;"Aulesti";7,53;"Por 1.000 habitantes"
2018;"Ayala/Aiara";1,38;"Por 1.000 habitantes"
2018;"Azkoitia";8,02;"Por 1.000 habitantes"
2018;"Azpeitia";14,35;"Por 1.000 habitantes"
2018;"Añana";10,93;"Por 1.000 habitantes"
2018;"Bakio";5,73;"Por 1.000 habitantes"
2018;"Baliarrain";6,62;"Por 1.000 habitantes"
2018;"Balmaseda";26,23;"Por 1.000 habitantes"
2018;"Barakaldo";28,83;"Por 1.000 habitantes"
2018;"Barrika";1,96;"Por 1.000 habitantes"
2018;"Barrundia";4,22;"Por 1.000 habitantes"
2018;"Basauri";15,39;"Por 1.000 habitantes"
2018;"Beasain";6,87;"Por 1.000 habitantes"
2018;"Bedia";9,61;"Por 1.000 habitantes"
2018;"Beizama";24,19;"Por 1.000 habitantes"
2018;"Belauntza";7,75;"Por 1.000 habitantes"
2018;"Berango";4,86;"Por 1.000 habitantes"
2018;"Berantevilla";6,16;"Por 1.000 habitantes"
2018;"Berastegi";2,84;"Por 1.000 habitantes"
2018;"Bergara";3,4;"Por 1.000 habitantes"
2018;"Bermeo";10,9;"Por 1.000 habitantes"
2018;"Bernedo";3,82;"Por 1.000 habitantes"
2018;"Berriatua";11,16;"Por 1.000 habitantes"
2018;"Berriz";10,77;"Por 1.000 habitantes"
2018;"Berrobi";8,13;"Por 1.000 habitantes"
2018;"Bidania-Goiatz";3,64;"Por 1.000 habitantes"
2018;"Bilbao";17,92;"Por 1.000 habitantes"
2018;"Busturia";9,24;"Por 1.000 habitantes"
2018;"Campezo/Kanpezu";5,62;"Por 1.000 habitantes"
2018;"Deba";7,72;"Por 1.000 habitantes"
2018;"Derio";8,86;"Por 1.000 habitantes"
2018;"Dima";2,78;"Por 1.000 habitantes"
2018;"Donostia / San Sebastián";14,05;"Por 1.000 habitantes"
2018;"Durango";10,39;"Por 1.000 habitantes"
2018;"Ea";4,71;"Por 1.000 habitantes"
2018;"Eibar";15,26;"Por 1.000 habitantes"
2018;"Elantxobe";8,29;"Por 1.000 habitantes"
2018;"Elburgo/Burgelu";1,59;"Por 1.000 habitantes"
2018;"Elciego";2,86;"Por 1.000 habitantes"
